omega,A_peak,A1
69366.8271720149,0.000412452698677125,0.000324729564817414
69347.8610270009,0.000410930238623709,0.000323746261683636
69325.6051539075,0.000409240269442438,0.000322646723700634
69301.2246808369,0.000407439331010782,0.000321473612953853
69274.2640632985,0.000405505454417249,0.00032021215814101
69243.6144095659,0.000403388198712187,0.000318825599286055
69210.779239914,0.000401166943432328,0.000317367717394148
69174.49036492,0.000398770494262341,0.000315792334622351
69131.5893695716,0.000396039072494015,0.000313991081848236
69085.6013153269,0.000393161353120977,0.000312091456129877
69033.0741804941,0.000389973665810333,0.000309981208807155
68974.6283139175,0.000386520059314412,0.00030768731288487
68909.5728157405,0.00038277456108709,0.000305196319913843
68837.0714239535,0.000378725030323204,0.000302492240208254
68757.0431981665,0.000374372366130922,0.000299582383088104
68668.7462377034,0.00036970744389236,0.000296457922498654
68571.0684529753,0.000364699015705965,0.000293101050479298
68463.9018753057,0.000359351835412978,0.000289524727454774
68345.3050963688,0.000353612469835753,0.000285692930002918
68217.1416744567,0.000347598568541455,0.00028168235220797
68077.833988623,0.000341276956330416,0.000277470590801674
67930.0129815714,0.000334792386607038,0.000273150959634508
67775.1052840776,0.000328209036664994,0.000268777132862644
67614.2086064733,0.000321574118076372,0.00026438889790359
67452.6949040965,0.000315085386399593,0.000260119653047683
67284.9337252072,0.000308590177023101,0.000255833577576986
67108.8417956923,0.000302069627021151,0.000251489931308919
66921.829987061,0.000295458651417389,0.000247048119449093
66721.4620962275,0.000288726224438479,0.00024248186176582
66516.5801632581,0.000282221544126291,0.000237998594158023
66320.3971507862,0.00027625767917471,0.00023385851905268
66132.0402449524,0.000270628515520745,0.00023001913756073
65936.1953146255,0.000264885988257913,0.000226191793305708
65722.9605033454,0.000258761147730315,0.000222230504683948
65481.1808773947,0.000251832364275435,0.000218025376614838
65218.3370243245,0.000244211278723008,0.00021386827107996
64961.3831366167,0.000236630069558628,0.000210351745643106
64768.1591852277,0.00023054229153957,0.000208062305171847
64627.8776046762,0.000225910461427362,0.000206524905017468
64505.7428029518,0.000221887728686732,0.000205283582860108
64388.1189734127,0.000218077195077301,0.000204217900892173
64271.4086167831,0.000214319655213069,0.000203300486128009
64154.7786521564,0.000210552293478896,0.000202491823400897
64030.9783148289,0.000206559411732667,0.000201707093755755
63876.7924982859,0.00020133652071819,0.000200625278536446
63891.1106016287,0.000194757910915799,0.000194757911508289
63934.2079643284,0.000188665501583882,0.000188665505078774
63980.1865696027,0.000182536952298063,0.000182536960020561
64029.2741940592,0.000176383523208909,0.000176383536891573
64081.7156023715,0.00017021727572832,0.000170217299041938
64137.7997039703,0.000164048185007689,0.000164048224835994
64197.7918110821,0.000157891770791207,0.000157891840883665
64261.9683651832,0.000151764290161022,0.00015176441619946
64330.6915417374,0.000145676041524509,0.000145676265524683
64404.2629547439,0.000139644958235573,0.000139645350005561
64483.0936494863,0.00013368156543968,0.00013368216087551
64567.5603491402,0.000127801608028493,0.000127801865831373
64658.2024485807,0.00012201034062226,0.000122010382712398
64755.5655788142,0.000116316653483418,0.000116316671944895
64860.3529452123,0.00011072377828713,0.000110724040674142
64973.4899700333,0.000105229527210565,0.000105229766700958
65096.2722099346,9.98223505313037e-05,9.98223512557475e-05
65231.4943108252,9.44444012662552e-05,9.44445845089057e-05
65382.3573594111,8.90568574808698e-05,8.90570490199335e-05
65551.7791528856,8.36603301410618e-05,8.36603301579474e-05
65743.4510324618,7.82548519178003e-05,7.82550272318021e-05
65962.1122094501,7.28416268012092e-05,7.28417609679923e-05
66213.9495385482,6.74211850392215e-05,6.74211861889706e-05
66507.1949679305,6.19938508605072e-05,6.19940139958988e-05
66853.044411561,5.65609678851614e-05,5.65610520429538e-05
67267.1182743746,5.11232767780575e-05,5.11232809066223e-05
67771.872853585,4.56818587555734e-05,4.56820065291978e-05
68400.760922238,4.02391426335269e-05,4.02391836854498e-05
69205.7848137142,3.4798144141086e-05,3.47981544907357e-05
70272.0179087533,2.93653547994288e-05,2.93654898385824e-05
71747.2221092226,2.39560819121877e-05,2.39560881987753e-05
73904.5522174467,1.86089903356853e-05,1.86090241546595e-05
77262.8398073014,1.34410094995088e-05,1.34410158840906e-05
