# pyFBS linear LM-FBS backbone (alpha=0): freq_hz, |Y_out_in| m/N; k=1e3 all 6 VP DoFs, zeta=0.003, 1 Hz grid, out=S1X(A), in=H28(B)
3.790000000000000000e+02,4.408011863538917173e-10
3.800000000000000000e+02,4.429941227723313790e-10
3.810000000000000000e+02,4.451980885423433526e-10
3.820000000000000000e+02,4.474152788193111967e-10
3.830000000000000000e+02,4.496479646973438947e-10
3.840000000000000000e+02,4.518985018552013482e-10
3.850000000000000000e+02,4.541693399662938383e-10
3.860000000000000000e+02,4.564630329680844568e-10
3.870000000000000000e+02,4.587822502995281852e-10
3.880000000000000000e+02,4.611297892299608010e-10
3.890000000000000000e+02,4.635085884203136527e-10
3.900000000000000000e+02,4.659217428778695839e-10
3.910000000000000000e+02,4.683725204894222582e-10
3.920000000000000000e+02,4.708643803454853581e-10
3.930000000000000000e+02,4.734009931005573869e-10
3.940000000000000000e+02,4.759862636530581084e-10
3.950000000000000000e+02,4.786243564733613997e-10
3.960000000000000000e+02,4.813197239621933166e-10
3.970000000000000000e+02,4.840771382849875407e-10
3.980000000000000000e+02,4.869017272036830560e-10
3.990000000000000000e+02,4.897990145178626431e-10
4.000000000000000000e+02,4.927749658359485574e-10
4.010000000000000000e+02,4.958360405279761037e-10
4.020000000000000000e+02,4.989892508697720588e-10
4.030000000000000000e+02,5.022422295807524216e-10
4.040000000000000000e+02,5.056033071917114309e-10
4.050000000000000000e+02,5.090816009662552717e-10
4.060000000000000000e+02,5.126871174528007083e-10
4.070000000000000000e+02,5.164308711809629610e-10
4.080000000000000000e+02,5.203250225592576750e-10
4.090000000000000000e+02,5.243830387095612280e-10
4.100000000000000000e+02,5.286198818267743716e-10
4.110000000000000000e+02,5.330522307301694310e-10
4.120000000000000000e+02,5.376987426444742765e-10
4.130000000000000000e+02,5.425803640050869851e-10
4.140000000000000000e+02,5.477207013464950055e-10
4.150000000000000000e+02,5.531464662748650990e-10
4.160000000000000000e+02,5.588880123773196105e-10
4.170000000000000000e+02,5.649799870046635110e-10
4.180000000000000000e+02,5.714621276352615306e-10
4.190000000000000000e+02,5.783802416300000905e-10
4.200000000000000000e+02,5.857874205473796206e-10
4.210000000000000000e+02,5.937455571497923589e-10
4.220000000000000000e+02,6.023272567799935211e-10
4.230000000000000000e+02,6.116182678833508467e-10
4.240000000000000000e+02,6.217206035908102551e-10
4.250000000000000000e+02,6.327565943886768470e-10
4.260000000000000000e+02,6.448742118569067432e-10
4.270000000000000000e+02,6.582541526472739420e-10
4.280000000000000000e+02,6.731193986903468181e-10
4.290000000000000000e+02,6.897483214878609176e-10
4.300000000000000000e+02,7.084929564444929221e-10
4.310000000000000000e+02,7.298049803054941970e-10
4.320000000000000000e+02,7.542734396331373772e-10
4.330000000000000000e+02,7.826808854152142095e-10
4.340000000000000000e+02,8.160892093715865645e-10
4.350000000000000000e+02,8.559750539108296471e-10
4.360000000000000000e+02,9.044512012956961089e-10
4.370000000000000000e+02,9.646437586192098299e-10
4.380000000000000000e+02,1.041366064223765689e-09
4.390000000000000000e+02,1.142390059881316209e-09
4.400000000000000000e+02,1.280993046057033588e-09
4.410000000000000000e+02,1.481356799792106924e-09
4.420000000000000000e+02,1.790117432885475994e-09
4.430000000000000000e+02,2.293352311453848403e-09
4.440000000000000000e+02,3.018405108794165111e-09
